image_path,class,predicted_class,Mild_Demented,Moderate_Demented,Non_Demented,Very_Mild_Demented
Benchmark\Very_Mild_Demented\verymild_886.jpg,Very_Mild_Demented,Very_Mild_Demented,0.28832158016734327,0.023542434162007693,0.22938333114269369,0.4587526545279553
Benchmark\Very_Mild_Demented\verymild_2018.jpg,Very_Mild_Demented,Very_Mild_Demented,0.2808478949195175,0.03529231620407138,0.25759496321024966,0.4262648256661614
Benchmark\Non_Demented\non_1643.jpg,Non_Demented,Very_Mild_Demented,0.2604813205405366,0.03936594513026636,0.2001243295258674,0.5000284048033296
Benchmark\Mild_Demented\augmented_34_mild_560.jpg,Mild_Demented,Very_Mild_Demented,0.2399734471590341,0.3714972973430059,0.0071617468932264105,0.3813675086047337
Benchmark\Mild_Demented\augmented_35_mild_776.jpg,Mild_Demented,Mild_Demented,0.4571619815386754,0.253505702225001,0.0076612342919649785,0.2816710819443586
Benchmark\Moderate_Demented\augmented_46_moderate_23.jpg,Moderate_Demented,Moderate_Demented,0.2255143835641391,0.744156222081071,0.0023276464667198807,0.028001747888069996
Benchmark\Mild_Demented\mild_99.jpg,Mild_Demented,Non_Demented,0.17910869183604602,0.03477963713687416,0.49303807300168867,0.2930735980253911
Benchmark\Very_Mild_Demented\verymild_1064.jpg,Very_Mild_Demented,Very_Mild_Demented,0.20935673731738488,0.016354554464477037,0.17077406895782457,0.6035146392603136
Benchmark\Very_Mild_Demented\verymild_2074.jpg,Very_Mild_Demented,Very_Mild_Demented,0.19730627718685048,0.033863720399186045,0.2273622934448055,0.541467708969158
Benchmark\Very_Mild_Demented\augmented_162_verymild_137.jpg,Very_Mild_Demented,Mild_Demented,0.4986865202319572,0.162420034694666,0.009043991114170521,0.3298494539592063
Benchmark\Very_Mild_Demented\augmented_136_verymild_2019.jpg,Very_Mild_Demented,Very_Mild_Demented,0.28049951406354817,0.11428759339061516,0.008765152332339939,0.5964477402134967
Benchmark\Moderate_Demented\augmented_37_moderate_47.jpg,Moderate_Demented,Mild_Demented,0.5150251012168076,0.2674085380187512,0.007523664409736371,0.21004269635470482
Benchmark\Non_Demented\non_2487.jpg,Non_Demented,Non_Demented,0.06950400804326574,0.015267975103922037,0.6276528014667039,0.2875752153861084
Benchmark\Non_Demented\non_1374.jpg,Non_Demented,Non_Demented,0.009456643553930966,0.002662587556741024,0.9570256089785794,0.030855159910748525
Benchmark\Moderate_Demented\augmented_101_moderate_34.jpg,Moderate_Demented,Moderate_Demented,0.2485884637306918,0.6012278338904972,0.010516733988636416,0.13966696839017453
Benchmark\Non_Demented\non_1009.jpg,Non_Demented,Non_Demented,0.05248682541588916,0.008949014692927944,0.6185605516437431,0.3200036082474397
Benchmark\Moderate_Demented\augmented_167_moderate_56.jpg,Moderate_Demented,Moderate_Demented,0.18555499471697667,0.4526045336818913,0.010031274965681517,0.3518091966354504
Benchmark\Non_Demented\non_1973.jpg,Non_Demented,Non_Demented,0.03190401499727531,0.006926793556496017,0.8243745848713953,0.13679460657483325
Benchmark\Moderate_Demented\augmented_25_moderate_64.jpg,Moderate_Demented,Moderate_Demented,0.16179353124770493,0.6014844592560832,0.007856295034983135,0.22886571446122875
Benchmark\Mild_Demented\augmented_51_mild_409.jpg,Mild_Demented,Mild_Demented,0.7384906240325209,0.1774167126176135,0.0037861767956623572,0.08030648655420329
Benchmark\Very_Mild_Demented\verymild_1712.jpg,Very_Mild_Demented,Non_Demented,0.0758851187332358,0.014532059368172378,0.5104107357547377,0.39917208614385413
Benchmark\Non_Demented\non_432.jpg,Non_Demented,Non_Demented,0.03647981926500698,0.011979335978067203,0.8080421446603671,0.14349870009655888
Benchmark\Moderate_Demented\augmented_81_moderate_42.jpg,Moderate_Demented,Moderate_Demented,0.13730768533426801,0.6628458063277256,0.007130574629988646,0.1927159337080177
Benchmark\Moderate_Demented\augmented_123_moderate_63.jpg,Moderate_Demented,Moderate_Demented,0.32948034577438307,0.4072477327760757,0.009238849845244356,0.25403307160429695
Benchmark\Very_Mild_Demented\verymild_206.jpg,Very_Mild_Demented,Non_Demented,0.06335564025266147,0.01515233956966475,0.6925036195118481,0.2289884006658255
Benchmark\Moderate_Demented\augmented_105_moderate_5.jpg,Moderate_Demented,Moderate_Demented,0.281539639945169,0.46423094444248986,0.010725132104271513,0.24350428350806963
Benchmark\Non_Demented\non_2196.jpg,Non_Demented,Non_Demented,0.014347450010272307,0.0053065753463107275,0.8776385576228537,0.10270741702056331
Benchmark\Non_Demented\non_2726.jpg,Non_Demented,Non_Demented,0.016499213246383853,0.0071887550711648915,0.8809061463378468,0.09540588534460448
Benchmark\Moderate_Demented\augmented_65_moderate_40.jpg,Moderate_Demented,Moderate_Demented,0.12471090576514927,0.7972677112713636,0.0037533656769970156,0.07426801728649002
Benchmark\Mild_Demented\mild_35.jpg,Mild_Demented,Very_Mild_Demented,0.12694157260964478,0.024541992349404858,0.18315640374707903,0.6653600312938713
Benchmark\Mild_Demented\augmented_14_mild_104.jpg,Mild_Demented,Moderate_Demented,0.33765347594099765,0.40726465004584766,0.010393094948430466,0.2446887790647243
Benchmark\Moderate_Demented\augmented_70_moderate_36.jpg,Moderate_Demented,Moderate_Demented,0.14214319815959717,0.7648332443556136,0.003865947992247249,0.08915760949254209
Benchmark\Very_Mild_Demented\augmented_165_verymild_1864.jpg,Very_Mild_Demented,Moderate_Demented,0.3965909162564193,0.44130072612385884,0.008567970628244409,0.15354038699147746
Benchmark\Non_Demented\non_2420.jpg,Non_Demented,Non_Demented,0.02748077070797447,0.005773489351346336,0.849765760704869,0.11697997923581047
Benchmark\Mild_Demented\augmented_153_mild_583.jpg,Mild_Demented,Mild_Demented,0.4120682110855951,0.360268998062418,0.008172317727047584,0.21949047312493936
Benchmark\Moderate_Demented\augmented_175_moderate_41.jpg,Moderate_Demented,Moderate_Demented,0.30470599219392736,0.5106976050696979,0.022738295688040658,0.16185810704833412
Benchmark\Mild_Demented\augmented_255_mild_113.jpg,Mild_Demented,Moderate_Demented,0.17646760073558818,0.48430087488134266,0.00901546754301042,0.3302160568400589
Benchmark\Mild_Demented\augmented_123_mild_597.jpg,Mild_Demented,Moderate_Demented,0.3750409027612389,0.4771184646296937,0.008271485236661881,0.1395691473724055
Benchmark\Very_Mild_Demented\augmented_14_verymild_314.jpg,Very_Mild_Demented,Moderate_Demented,0.2363812007758754,0.4190679093188235,0.01069116772600825,0.333859722179293
Benchmark\Moderate_Demented\augmented_9_moderate_47.jpg,Moderate_Demented,Mild_Demented,0.5212942636552563,0.3324800050447567,0.008677699744506707,0.1375480315554803
Benchmark\Non_Demented\non_1755.jpg,Non_Demented,Non_Demented,0.07058193624444678,0.018575794649298157,0.6543688963875774,0.25647337271867765
Benchmark\Mild_Demented\augmented_163_mild_191.jpg,Mild_Demented,Mild_Demented,0.5970817377303312,0.3358151246256342,0.0040496017426817806,0.06305353590135275
Benchmark\Mild_Demented\augmented_209_mild_128.jpg,Mild_Demented,Mild_Demented,0.44774867061518325,0.35477815157853904,0.006459380693609935,0.19101379711266775
Benchmark\Very_Mild_Demented\augmented_38_verymild_216.jpg,Very_Mild_Demented,Very_Mild_Demented,0.2445488224568598,0.3697128992925429,0.008371920059821274,0.377366358190776
Benchmark\Very_Mild_Demented\verymild_1091.jpg,Very_Mild_Demented,Very_Mild_Demented,0.12714387736895477,0.028715523992696446,0.214652392630833,0.6294882060075158
Benchmark\Very_Mild_Demented\verymild_280.jpg,Very_Mild_Demented,Very_Mild_Demented,0.13275558012355893,0.01918799043866213,0.334150877549338,0.5139055518884408
Benchmark\Very_Mild_Demented\augmented_114_verymild_1631.jpg,Very_Mild_Demented,Mild_Demented,0.4889895062110339,0.29802021566801706,0.011108480555277984,0.20188179756567096
Benchmark\Non_Demented\non_2810.jpg,Non_Demented,Non_Demented,0.03280311026260702,0.012547195350142476,0.6940273195308878,0.2606223748563626
Benchmark\Mild_Demented\augmented_32_mild_216.jpg,Mild_Demented,Mild_Demented,0.39931146053283684,0.2969515566780679,0.009430276951507235,0.2943067058375881
Benchmark\Very_Mild_Demented\verymild_1700.jpg,Very_Mild_Demented,Very_Mild_Demented,0.1727289770549834,0.029944120393398735,0.2656097937157587,0.5317171088358592
Benchmark\Very_Mild_Demented\augmented_12_verymild_1575.jpg,Very_Mild_Demented,Moderate_Demented,0.3847393392027937,0.39286503835230535,0.007123787930413222,0.21527183451448773
Benchmark\Non_Demented\non_577.jpg,Non_Demented,Non_Demented,0.1335402374365202,0.02689433943159629,0.5043253071375523,0.3352401159943312
Benchmark\Moderate_Demented\augmented_46_moderate_35.jpg,Moderate_Demented,Moderate_Demented,0.18030176359921862,0.7612602637559539,0.002943765539984933,0.0554942071048425
Benchmark\Moderate_Demented\augmented_200_moderate_13.jpg,Moderate_Demented,Mild_Demented,0.622529547611485,0.29575794097522656,0.005139958567228454,0.07657255284605996
Benchmark\Non_Demented\non_1323.jpg,Non_Demented,Non_Demented,0.010267025542567008,0.002488130970760976,0.9321509130703223,0.05509393041634979
Benchmark\Very_Mild_Demented\verymild_1048.jpg,Very_Mild_Demented,Very_Mild_Demented,0.0977889954351972,0.042442898812113876,0.2164186422238335,0.6433494635288555
Benchmark\Non_Demented\non_1303.jpg,Non_Demented,Non_Demented,0.02618429070191299,0.007949963619452542,0.8506965831543771,0.11516916252425745
Benchmark\Very_Mild_Demented\verymild_1485.jpg,Very_Mild_Demented,Very_Mild_Demented,0.07786235745231565,0.017913958129809834,0.37509556214700307,0.5291281222708715
Benchmark\Non_Demented\non_1336.jpg,Non_Demented,Non_Demented,0.06249416582392539,0.012474962830647286,0.7324242909012225,0.19260658044420484
Benchmark\Mild_Demented\augmented_109_mild_546.jpg,Mild_Demented,Mild_Demented,0.4416879068758419,0.24429133168778872,0.009869968160538152,0.3041507932758313
Benchmark\Non_Demented\non_293.jpg,Non_Demented,Non_Demented,0.016549847027449712,0.008365989925062137,0.9069091865771476,0.0681749764703407
Benchmark\Mild_Demented\mild_715.jpg,Mild_Demented,Mild_Demented,0.3903579531805669,0.015606745949865388,0.2818603782554702,0.31217492261409746
Benchmark\Mild_Demented\augmented_50_mild_81.jpg,Mild_Demented,Very_Mild_Demented,0.39766361222158697,0.19046887863736592,0.0056348138772975166,0.40623269526374955
Benchmark\Very_Mild_Demented\augmented_196_verymild_1749.jpg,Very_Mild_Demented,Mild_Demented,0.5162168638406057,0.3229919596622944,0.005087813220847959,0.15570336327625195
Benchmark\Very_Mild_Demented\augmented_70_verymild_1643.jpg,Very_Mild_Demented,Moderate_Demented,0.2979906559996528,0.3851723966021611,0.00959881181322521,0.30723813558496094
Benchmark\Moderate_Demented\augmented_212_moderate_15.jpg,Moderate_Demented,Moderate_Demented,0.38105457804817583,0.5269575810211061,0.006171613601334381,0.08581622732938364
Benchmark\Very_Mild_Demented\verymild_401.jpg,Very_Mild_Demented,Very_Mild_Demented,0.12168996792671277,0.0326467002078179,0.3026008195753844,0.5430625122900848
Benchmark\Very_Mild_Demented\verymild_2119.jpg,Very_Mild_Demented,Very_Mild_Demented,0.11780092151275136,0.03808781649833398,0.32824521483630414,0.5158660471526105
Benchmark\Non_Demented\non_3023.jpg,Non_Demented,Non_Demented,0.019159318279640805,0.007200239587213686,0.8425975089744167,0.1310429331587289
Benchmark\Very_Mild_Demented\augmented_250_verymild_1062.jpg,Very_Mild_Demented,Mild_Demented,0.6130790565959411,0.21469708294871104,0.006881245383915671,0.16534261507143228
Benchmark\Moderate_Demented\augmented_35_moderate_55.jpg,Moderate_Demented,Moderate_Demented,0.22954384956382526,0.6371475541502312,0.005446704571771979,0.12786189171417164
Benchmark\Very_Mild_Demented\augmented_15_verymild_1531.jpg,Very_Mild_Demented,Mild_Demented,0.5364965519518681,0.2964148489316929,0.004571532974798152,0.1625170661416409
Benchmark\Non_Demented\non_2201.jpg,Non_Demented,Non_Demented,0.2207650007350158,0.02604274203093691,0.4828522106494154,0.27034004658463184
Benchmark\Moderate_Demented\augmented_39_moderate_64.jpg,Moderate_Demented,Moderate_Demented,0.16853216992821812,0.5613815199377754,0.00682510702495172,0.2632612031090548
Benchmark\Moderate_Demented\augmented_59_moderate_43.jpg,Moderate_Demented,Moderate_Demented,0.3385702400460842,0.4942146667258407,0.006735345824301545,0.1604797474037734
Benchmark\Moderate_Demented\augmented_152_moderate_2.jpg,Moderate_Demented,Moderate_Demented,0.11114410232948806,0.528722338388599,0.0067646959575955136,0.3533688633243176
Benchmark\Moderate_Demented\augmented_69_moderate.jpg,Moderate_Demented,Mild_Demented,0.4063377107345436,0.35126312317476655,0.008886913452402834,0.23351225263828704
Benchmark\Non_Demented\non_2887.jpg,Non_Demented,Non_Demented,0.050768215521988416,0.018775289034442318,0.5673508883308866,0.3631056071126827
Benchmark\Very_Mild_Demented\augmented_7_verymild_2201.jpg,Very_Mild_Demented,Very_Mild_Demented,0.24545572466111143,0.3660821816358507,0.013313444635973842,0.375148649067064
Benchmark\Very_Mild_Demented\verymild_568.jpg,Very_Mild_Demented,Non_Demented,0.12739453037544385,0.01243672464138017,0.46936351266987275,0.3908052323133034
Benchmark\Mild_Demented\mild_46.jpg,Mild_Demented,Very_Mild_Demented,0.3490160006610015,0.04852094788626953,0.057245204220119555,0.5452178472326095
Benchmark\Mild_Demented\mild_748.jpg,Mild_Demented,Very_Mild_Demented,0.2503082319533776,0.0372806765420267,0.2500747188635467,0.46233637264104893
Benchmark\Mild_Demented\augmented_32_mild_319.jpg,Mild_Demented,Moderate_Demented,0.3200430659496901,0.6027496577351109,0.0030414605085514654,0.07416581580664756
Benchmark\Moderate_Demented\augmented_240_moderate_19.jpg,Moderate_Demented,Moderate_Demented,0.16911914859691599,0.7526511935323505,0.0037421179836157055,0.07448753988711777
Benchmark\Mild_Demented\augmented_190_mild_767.jpg,Mild_Demented,Moderate_Demented,0.34041243151498357,0.4123164141910061,0.006539192874433957,0.24073196141957645
